,Text,Class Name
564,"$1bil space race ideas/moon base on the cheap. Article-I.D.: aurora.1993Apr25.150437.1 Organization: University of Alaska Fairbanks Lines: 28 Nntp-Posting-Host: acad3.alaska.edu  That is an idea.. The most efficient moon habitat..   also the idea of how to get the people off the moon once the prize was won..  Also the idea of how to rescue someone who is ""dying"" on the moon.  Maybe have a area where they can all ""see"" each other, and can help each other if something happens..   I liek the idea of one prize for the first moon landing and return, by a non-governmental body..  Also the idea of then having a moon habitat race..   I know we need to do somthing to get people involved..  Eccentric millionaire/billionaire would be nice.. We see how old Ross feels about it.. After all it would be a great promotional thing and a way to show he does care about commericalization and the people.. Will try to broach the subject to him..   Moonbase on the cheap is a good idea.. NASA and friends seem to take to much time and give us to expensive stuff that of late does not work (hubble and such). Basically what is the difference between a $1mil peice of junk and a multi $1mil piece of junk.. I know junk..  == Michael Adams,  -- I'm not high, just jacked ",sci.space
565," (Dillon Pyron)Re: A WRENCH in the works? Lines: 31 Nntp-Posting-Host: skndiv.dseg.ti.com Reply-To:  Organization: TI/DSEG VAX Support   In article <>,  (John F. Woods) writes: > (Norman Anderson) writes: >> (Mitch) writes: >>>effect that one of the SSRBs that was recovered after the >>>recent space shuttle launch was found to have a wrench of >>>some sort rattling around apparently inside the case. >>I heard a similar statement in our local news (UTAH) tonight. They referred >>to the tool as ""...the PLIERS that took a ride into space..."". They also >>said that a Thiokol (sp?) employee had reported missing a tool of some kind >>during assembly of one SRB.  It was a test of the first reusable tool.  > >I assume, then, that someone at Thiokol put on their ""manager's hat"" and said >that pissing off the customer by delaying shipment of the SRB to look inside >it was a bad idea, regardless of where that tool might have ended up. > >Why do I get the feeling that Thiokol ""manager's hats"" are shaped like cones?  Pointy so they can find them or so they will stick into their pants better, and be closer to their brains? -- Dillon Pyron                      | The opinions expressed are those of the TI/DSEG Lewisville VAX Support    | sender unless otherwise stated. (214)462-3556 (when I'm here)     | (214)492-4656 (when I'm home)     |Texans: Vote NO on Robin Hood.  We need           |solutions, not gestures. PADI DM-54909                     |  ",sci.space
566," (Ron Baalke)Some Recent Observations by Hubble Organization: Jet Propulsion Laboratory Lines: 23 Distribution: world NNTP-Posting-Host: kelvin.jpl.nasa.gov Keywords: HST, Pluto, Uranus News-Software: VAX/VMS VNEWS 1.41      Here are some recent observations taken by the Hubble Space Telescope:       o The Faint Object Spectrograph (FOS) was used to make ultraviolet        observations of both the planet Pluto, and its moon Charon. The        peakups were successful. The observations were executed as        scheduled, and no problems were reported.       o Observations were made using the High Speed Photometer of the Planet        Uranus during an occultation by a faint star in Capricornus. These        observations will help in our understanding of the planet's        atmospheric radiative and dynamical processes. This event occurred        close to the last quarter moon, and special arrangements had to be        made to modify the lunar limit tests to allow these observations.        The observations are currently being reviewed, and all the        observations looked okay.       ___    _____     ___     /_ /|  /____/ \  /_ /|     Ron Baalke         |      | | | |  __ \ /| | | |     Jet Propulsion Lab |  ___| | | | |__) |/  | | |__   M/S 525-3684 Telos | Being cynical never helps  /___| | | |  ___/    | |/__ /| Pasadena, CA 91109 | to correct the situation  |_____|/  |_|/       |_____|/                     | and causes more aggravation                                                   | instead. ",sci.space
567,"Re: Vulcan?  (No, not the guy with the ears!) Distribution: na Organization: Space Telescope Science Institute Lines: 42  In article <>,   (Victor Laking) writes: > Does anyone have any info on the apparent sightings of Vulcan? >   > All that I know is that there were apparently two sightings at  > drastically different times of a small planet that was inside Mercury's  > orbit.  Beyond that, I have no other info.  The sightings were apparently spurious.  There is no planet inside of the orbit of Mercury.  The idea of Vulcan came from the differences between Mercury's observed perihelion precession and the value it should have had according to Newtonian physics.  Leverrier made an extensive set of observations and calculations during the mid 19th century, and Simon Newcombe later improved on the observations and re-calculated using Leverrier's system of equations.  Now Leverrier was one of the co-discoverers of Neptune and since he had predicted its existence based on anomalies in the orbit of Uranus his inclination was to believe the same sort of thing was afoot with Mercury.  But alas, 'twere not so.  Mercury's perihelion precesses at the rate it does because the space where it resides near the sun is significantly curved due to the sun's mass.  This explanation had to wait until 1915 and Albert Einstein's synthesis of his earlier theory of the electrodynamics of moving bodies (commonly called Special Relativity) with Reimanian  geometry.  The result was the General Theory of Relativity, and one of it's most noteworthy strengths is that it accounts for the precession of Mercury's perihelion almost exactly.  (Exactly if you use Newcomb's numbers rather than Leverrier's.)  Of course not everybody believes Einstein, and that's fine.  But subsequent efforts to find any planets closer to the sun than Mercury using radar have been fruitless.  -Bill Gawne   ""Forgive him, he is a barbarian, who thinks the customs of his tribe   are the laws of the universe.""                       - G. J. Caesar  Any opinions are my own.  Nothing in this post constitutes an official statement from any person or organization. ",sci.space
568,"Re: Clementine mission name X-Sender: newtout 0.08 Feb 23 1993 Lines: 27  Mark Prado    >Please go just one step further: >How has the word ""Clementine"" been associated with mining?    Old pioneer song from the 1850's or so goes as follows:      ""In a cavern, in a canyon,    Excavating for a mine,    Dwelt a miner, forty-niner,    And his daughter, CLEMENTINE""    Chorus:   ""Oh my darling, Oh my darling,    Oh my darling Clementine.    You are lost and gone forever,    Oh my darling Clementine.""     I've also had it explained (but not confirmed from a reliable data source) that CLEMENTINE is an acronym.  Something like Combined Lunar Elemental Mapper Experiment on Extended Non Terrestrial Intercept Near Earth.  Personally, I think that acronym was made up to fit the name (if it really is an acronym).  ------------------------------------------------------------------  Wales Larrison                           Space Technology Investor  --- Maximus 2.01wb ",sci.space
569,"Re: Portable Small Ground Station?dir Article-I.D.: aurora.1993Apr5.185700.1 Organization: University of Alaska Fairbanks Lines: 21 Nntp-Posting-Host: acad3.alaska.edu  In article <>,  (Henry Spencer) writes: > In article <>  writes: >>How difficult would it be to set up your own ground station? >  > Ground station for *what*?  At one extreme, some of the amateur-radio > satellites have sometimes been reachable with hand-held radios.  At the > other, nothing you can do in your back yard will let you listen in on > Galileo.  Please be more specific. > --  > All work is one man's work.             | Henry Spencer @ U of Toronto Zoology >                     - Kipling           |    utzoo!henry   SPECIFIC: Basically to be able to do the things the big dadies can do.. Monitor, and control if need be the Shuttle...  Such as the one in Australia and such....  == Michael Adams,  -- I'm not high, just jacked ",sci.space
570," (Pat)Re: The Area Rule Organization: Express Access Online Communications USA Lines: 20 Distribution: sci NNTP-Posting-Host: access.digex.net    I am sure  Mary or Henry can describe this more aptly then me. But here is how i understand it.  At Speed,  Near supersonic.  The wind behaves like a fluid pipe. It becomes incompressible.  So wind has to bend away from the wing edges.   AS the wing thickens,  the more the pipes bend.  If they have no place to go,  they begin to stall,  and force compression, stealing power from the vehicle (High Drag).  If you squeeze the fuselage,  so that these pipes  have aplace to bend into,  then drag is reduced.     Essentially,  teh cross sectional area of the aircraft shoulf remain constant for all areas of the fuselage.  That is where the wings are subtract, teh cross sectional area of the wings from the fuselage.  pat ",sci.space
571," (Hoffman, Eric J.)Re: Drag free satellites Organization: UTexas Mail-to-News Gateway Lines: 37 NNTP-Posting-Host: cs.utexas.edu  In article <1raee7$>  (Pat) writes: >In article <>  (Ron Baalke) writes: >> In answer >>to a question from Hawking, Chahine described a proposed >>drag-free satellite, but confirmed that at this point, ""it's only >>a concept."" > >SO what's a drag free satellite?   coated with WD-40?        TRIAD, the first drag-free satellite, was designed and built by the  Johns Hopkins Applied Physics Laboratory and launched 2 Sept 1972.  The  satellite was in three sections separated by two booms.  The central section  housed the DISCOS Disturbance Compensation System, which consisted of a proof  mass of special non-magnetic alloy housed within a spherical cavity.  The  proof mass flew a true gravitational orbit, free from drag and radiation  pressure.  Teflon microthrusters kept the body of the satellite centered  around the proof mass, thereby flying the entire satellite drag free.       TRIAD was one of the APL-designed Navy Navigation Satellites.  The  2nd-generation operational navigation satellites flying today (NOVA) use a  single-axis version of DISCOS.  TRIAD was also the sixth APL satellite to be  powered by an RTG (APL flew the first nuclear power supply in space, in 1961).       Further info on TRIAD, DISCOS, etc. can be found in ""Spacecraft Design  Innovations in the APL Space Department,"" Johns Hopkins APL Technical Digest,  Vol. 13, No. 1 (1992).                                                        --Eric Hoffman        ",sci.space
572," (fred j mccall 575-3539)Re: DC-X: Vehicle Nears Flight Test Organization: Texas Instruments Inc Lines: 14  In <>  writes:  >Since the DC-X is to take off horizontal, why not land that way?? >Why do the Martian Landing thing..  Or am I missing something.. Don't know to >much about DC-X and such.. (overly obvious?).  You missed something.  I think it takes off vertically and is intended to land the same way.  --  ""Insisting on perfect safety is for people who don't have the balls to live  in the real world.""   -- Mary Shafer, NASA Ames Dryden ------------------------------------------------------------------------------  - I don't speak for others and they don't speak for me. ",sci.space
573," (CLAUDIO OLIVEIRA EGALON)Re: Vulcan? No, not Spock or Haphaestus Organization: NASA Langley Research Center Lines: 16 Distribution: world Reply-To:  (CLAUDIO OLIVEIRA EGALON) NNTP-Posting-Host: tahiti.larc.nasa.gov  > Another legend with the name Vulcan was the planet, much like Earth, > in the same orbit  There was a Science fiction movie sometime ago (I do not remember its  name) about a planet in the same orbit of Earth but hidden behind the  Sun so it could never be visible from Earth. Turns out that that planet  was the exact mirror image of Earth and all its inhabitants looked like  the Earthings with the difference that their organs was in the opposite  side like the heart was in the right side instead in the left and they  would shake hands with the left hand and so on...       Claudio Oliveira Egalon ",sci.space
574," (Henry Spencer)Re: HST Servicing Mission Scheduled for 11 Days Organization: U of Toronto Zoology Lines: 35  In article <1rd1g0$>  (Pat) writes: >How will said re-boost be done? >Grapple, HST,  stow it in Cargo bay,  do OMS burn to high altitude,   >unstow  HST,   repair  gyros,  costar install,  fix solar arrays, >then return to earth?  Actually, the reboost will probably be done last, so that there is a fuel reserve during the EVAs (in case they have to chase down an adrift astronaut or something like that).  But yes, you've got the idea -- the reboost is done by taking the whole shuttle up.  >My guess is  why  bother with  usingthe shuttle to reboost? >why not  grapple,  do all said fixes,   bolt a small  liquid  fueled >thruster module  to  HST,   then let it make the re-boost...  Somebody has to build that thruster module; it's not an off-the-shelf item.  Nor is it a trivial piece of hardware, since it has to include attitude control (HST's own is not strong enough to compensate for things like thruster imbalance), guidance (there is no provision to feed gyro data from HST's own gyros to an external device), and separation (you don't want it left attached afterward, if only to avoid possible contamination after the telescope lid is opened again).  You also get to worry about whether the lid is going to open after the reboost is done and HST is inaccessible to the shuttle (the lid stays closed for the duration of all of this to prevent mirror contamination from thrusters and the like).  The original plan was to use the Orbital Maneuvering Vehicle to do the reboost.  The OMV was planned to be a sort of small space tug, well suited to precisely this sort of job.  Unfortunately, it was costing a lot to develop and the list of definitely-known applications was relatively short, so it got cancelled. --  SVR4 resembles a high-speed collision   | Henry Spencer @ U of Toronto Zoology between SVR3 and SunOS.    - Dick Dunn  |    utzoo!henry ",sci.space
575," (Bill Higgins-- Beam Jockey)Re: Solar Sail Data Organization: Fermi National Accelerator Laboratory Lines: 56 NNTP-Posting-Host: fnalf.fnal.gov  In article <>,  (Frank J. Snyder) writes: > I am looking for any information concerning projects involving Solar >  Sails. [...] > Are there any groups out there currently involved in such a project ?  Sure.  Contact the World Space Foundation.  They're listed in the sci.space Frequently Asked Questions file, which I'll excerpt.      WORLD SPACE FOUNDATION - has been designing and building a solar-sail     spacecraft for longer than any similar group; many JPL employees lend     their talents to this project. WSF also provides partial funding for the     Palomar Sky Survey, an extremely successful search for near-Earth     asteroids. Publishes *Foundation News* and *Foundation Astronautics     Notebook*, each a quarterly 4-8 page newsletter. Contributing Associate,     minimum of $15/year (but more money always welcome to support projects).  	World Space Foundation 	Post Office Box Y 	South Pasadena, California 91301  WSF put together a little paperback anthology of fiction and nonfiction about solar sails: *Project Solar Sail*.  I think Robert Staehle, David Brin,  or Arthur Clarke may be listed as editor.  Also there is a nontechnical book on solar sailing by Louis Friedman, a technical one by a guy whose name escapes me (help me out, Josh), and I would expect that Greg Matloff and Eugene Mallove have something to say about the subject in *The Starflight Handbook*, as well as quite a few references.   Check the following articles in *Journal of the British Interplanetary Society*:  V36 p. 201-209 (1983) V36 p. 483-489 (1983) V37 p. 135-141 (1984) V37 p. 491-494 (1984) V38 p. 113-119 (1984) V38 p. 133-136 (1984)  (Can you guess that Matloff visited Fermilab and gave me a bunch of reprints? I just found the file.)  And K. Eric Drexler's paper ""High Performance Solar Sails and Related Reflecting Devices,"" AIAA paper 79-1418, probably in a book called *Space Manufacturing*, maybe the proceedings of the Second (?) Conference on Space Manufacturing.  The 1979 one, at any rate.  Submarines, flying boats, robots, talking         Bill Higgins pictures, radio, television, bouncing radar       Fermilab vibrations off the moon, rocket ships, and         atom-splitting-- all in our time.  But nobody      has yet been able to figure out a music           SPAN:  43011::HIGGINS holder for a marching piccolo player.                       --Meredith Willson, 1948 ",sci.space
576," (Keith Mancus)Re: Lindbergh and the moon (was:Why not give $1G) Organization: MDSSC Lines: 60   (Josh Hopkins) writes: > (Keith Mancus) writes: >> (Layne Cook) writes: >>> The $25k Orteig prize helped Lindbergh sell his Spirit >>> of Saint Louis venture to his financial backers. But I strongly suspect >>> that his Saint Louis backers had the foresight to realize that much more >>> was at stake than $25,000. Could it work with the moon? Who are the >>> far-sighted financial backers of today?   >>  The commercial uses of a transportation system between already-settled- >>and-civilized areas are obvious.  Spaceflight is NOT in this position. >>The correct analogy is not with aviation of the '30's, but the long >>transocean voyages of the Age of Discovery. > Lindbergh's flight took place in '27, not the thirties.     Of course; sorry for the misunderstanding.  I was referring to the fact that far more aeronautical development took place in the '30's.  For much of the '20's, the super-abundance of Jennies and OX-5 engines held down the industry.  By 1926, many of the obsolete WWI aircraft had been retired and Whirlwind had their power/weight ratio and reliability up to the point where long-distance flights became practical.  It's important to note that the Atlantic was flown not once but THREE times in 1927:  Lindbergh, Chamberlin and Levine, and Byrd's _America_.  ""When it's time to railroad, you railroad.""  >>It didn't require gov't to fund these as long as something was known about >>the potential for profit at the destination.  In practice, some were gov't >>funded, some were private. >Could you give examples of privately funded ones?    Not off the top of my head; I'll have to dig out my reference books again. However, I will say that the most common arrangement in Prince Henry the Navigator's Portugal was for the prince to put up part of the money and merchants to put up the rest.  They profits from the voyage would then be shared.  >>But there was no way that any wise investor would spend a large amount >>of money on a very risky investment with no idea of the possible payoff. >A person who puts up $X billion for a moon base is much more likely to do >it because they want to see it done than because they expect to make money >off the deal.    The problem is that the amount of prize money required to inspire a Moon Base is much larger than any but a handful of individuals or corporations can even consider putting up.  The Kremer Prizes (human powered aircraft), Orteig's prize, Lord Northcliffe's prize for crossing the Atlantic (won in 1919 by Alcock and Brown) were MUCH smaller.  The technologies required were within the reach of individual inventors, and the prize amounts were well within the reach of a large number of wealthy individuals.  I think that only a gov't could afford to set up a $1B+ prize for any purpose whatsoever.   Note that Burt Rutan suggested that NASP could be built most cheaply by taking out an ad in AvWeek stating that the first company to build a plane that could take off and fly the profile would be handed $3B, no questions asked.  --   Keith Mancus    <>                           |  N5WVR           <>                        |  ""Black powder and alcohol, when your states and cities fall,          |   when your back's against the wall...."" -Leslie Fish                  | ",sci.space
577," (Mitch)*** HELP  I NEED SOME ADDRESSES *** Originator:  Reply-To:  (Mitch) Organization: North Carolina State University, Project Eos Lines: 21   Hi all,      I'm trying to get mailing addresses for the following companies.  Specifically, I need addresses for their personnel offices or like bureau.  The companies are:  	- AMROC 	- Orbital Sciences Corp. (sp?) 	- Spacehab, Inc.  (I know this one is somewhere in  		 	   Seattle, WA, or at least part of it is.) 	- Space Industries, Inc.  (Somewhere in Houston) 	- Space Enterprises Inc.  If anybody could point me in the right direction on this, I would be most appreciative.  I prefer an email response, but I will post a summary if sufficient interest exists.  Thanks,  Mitch--------------------------------> ",sci.space
578," (Richard Nickle)Re: How to read sci.space without netnews Organization: The Trystro System (617) 625-7155 v.32/v.42bis Lines: 27  In article <> mwm+@cs.cmu.edu (Mark Maimone) writes: >In article <>  (Mark Prado) writes: >>If anyone knows anyone else who would like to get sci.space, >>but doesn't have an Internet feed (or has a cryptic Internet >>feed), I would be willing to feed it to them.	 > >	Kudos to Mark for his generous offer, but there already exists a >large (email-based) forwarding system for sci.space posts:  Space Digest. >It mirrors sci.space exactly, and provides simple two-way communication. > I think Mark was talking about making it available to people who didn't have email in the first place.  If anybody in the Boston area wants a sci.space feed by honest-to-gosh UUCP (no weird offline malreaders), let me know.  I'll also hand out logins to anyone who wants one, especially the Boston Chapter of NSS (which I keep forgetting to re-attend).  >Questions, comments to  >--  >Mark Maimone				phone: +1 (412) 268 - 7698 >Carnegie Mellon Computer Science	email:    --  richard nickle			617-625-7155 v.32/v.42bis 			think!trystro!rick	somerville massachusetts ",sci.space
579," (CLAUDIO OLIVEIRA EGALON)Re: pushing the envelope Article-I.D.: rave.1psogpINNksq Reply-To:  (CLAUDIO OLIVEIRA EGALON) Distribution: world Organization: NASA Langley Research Center, Hampton, VA  USA Lines: 11 NNTP-Posting-Host: tahiti.larc.nasa.gov   > flight tests are generally carefully coreographed and just what  > is going to be  'pushed' and how > far is precisely planned (despite occasional deviations from plans, > such as the 'early' first flight of the F-16 during its high-speed > taxi tests).  .. and Chuck Yeager earlier flights with the X-1...     ",sci.space
580,"Space Advertising (1 of 2) X-Sender: newtout 0.08 Feb 23 1993 Lines: 81  Brian Yamauchi asks: [Regarding orbital billboards...] >And does anyone have any more details other than what was in the WN >news blip?  How serious is this project?  Is this just in the ""wild >idea"" stage or does it have real funding?        Well, I had been collecting data for next edition of the Commercial Space News/Space Technology Investor... To summarize:    SPACE ADVERTISING     First, advertising on space vehicles is not new -- it is very common practice to put the cooperating organization's logos on the space launch vehicle.  For example, the latest GPS launcher had the (very prominent) logos on its side of    - McDonnell Douglas (the Delta launcher)    - Rockwell International (who built the GPS satellite)    - USAF (who paid for the satellite and launch), and    - the GPS/Navstar program office    This has not been considered ""paid advertising"" but rather ""public relations"", since the restrictions have been such that only organizations involved in the launch could put their logos on the side, and there was no money exchanged for this.  [However, putting a 10' high logo on the side of the launch vehicle facing the cameras is ""advertising"" as much as it is ""public relations"", in my opinion.]  [And by the way, I note that the DC-X test vehicle has rather prominent McDonnell-Douglas and SDIO logos on the side...]    There have been several studies looking at the revenue potentials for use of space vehicles for advertising, or placing large advertising signs in orbit.  On the shuttle, for example, I know of several serious studies in the early and mid 1980's which looked at putting logos on the external tank, or on the sides of the payload bay.  These ventures would be different than ""public relations"", in that the logos or displays would not be restricted to the firms participating on that flight, and would involve payment of sums for the right to fly the logos in a prominent organization.  (For example, painting the ET to look like a Pepsi can, or putting a Disneyworld logo on the inside of the payload bay where the cameras would scan past it.)    ADVERTS ON LAUNCH VEHICLES    The first paid advertising was done on a Soviet launcher in about 1990, when several non-involved foreign organizations were allowed to pay to put their logos on a Proton launch.  (An Italian shoe company was one of the first advertisers, I remember.)  Similarly, Soviet cosmonauts on Mir made a paid advertisement for the last Olympic games, and have gleefully shown banners and other items from participating firms and organizations.  Mars candy bars, for example, got a plug from orbit as a sponsor of the launch of the British visiting cosmonaut to Mir.    Now US firms are starting to put paid advertisements on launch vehicles.  The upcoming Conestoga launch (in June) putting the COMET recoverable payload capsule into orbit will have paid advertisements on the side, for Arnold Schwarzenegger's upcoming movie ""The Last Action Hero"".  Besides the usual logos of the participating organizations, Columbia pictures has paid $500,000 to put ads on the main fuselage of the mission's Conestoga rocket, its booster rockets, and on the COMET payload, which will orbit the Earth for one month.  A concept for this advertising display was published in Space News magazine a couple of months ago.    (As a side note: Robert Lorsch, an advertising executive, is talking about suing NASA.  He charges NASA with appropriating an idea he created with the space agency in 1981 to form corporate advertising sponsorships on NASA spacecraft as a way to get funding for the space program.  Lorsch contends that in selling advertising space on the upcoming COMET, NASA violated an agreement that it ""would not use his idea without him being the exclusive representative for NASA and receiving compensation.""   This is being disputed, since the launch is a ""commercial launch"" and NASA is receiving none of the advertising revenues, but the funding for the COMET program is coming from NASA.)    ORBITAL ""BILLBOARDS""    Orbital ""billboards"" have been the staple of science fiction for some time.  Arthur C. Clarke wrote about one example, and Robert Heinlein described another in ""The Man Who Sold the Moon"".  Several different potential projects have been developed, although none have been implemented, but the most real prior to 1993 being the ""Eiffel II"" project, which would have placed a large inflatable sculpture in orbit to celebrate the French Republic's Bi-centennial.                                                 (cont)  --- Maximus 2.01wb ",sci.space
581,"Subject: Re:  PLANETS STILL: IMAGES ORBIT BY ETHER TWIST  (Ross Smith) Distribution: world Organization: Muppet Labs Lines: 27  In article <>  (fred j mccall 575-3539) writes: >In <>  (David McAloon) writes: > >> ETHER IMPLODES 2 EARTH CORE, IS GRAVITY!!! > >If not for the lack of extraneously capitalized words, I'd swear that >McElwaine had changed his name and moved to Cal Poly.  I also find the >choice of newsgroups 'interesting'.  Perhaps someone should tell this >guy that 'sci.astro' doesn't stand for 'astrology'? > >It's truly frightening that posts like this are originating at what >are ostensibly centers of higher learning in this country.  Small >wonder that the rest of the world thinks we're all nuts and that we >have the problems that we do. > >[In case you haven't gotten it yet, David, I don't think this was >quite appropriate for a posting to 'sci' groups.]  Was that post for real? I thought it was a late April Fool joke. Some of it seemed a bit over the top even by McElwaine/Abian/etc standards :-)  -- ... Ross Smith (Wanganui, NZ) ............  ...       ""And crawling on the planet's face       Some insects called the human race       Lost in time and lost in space""      (RHPS)  ",sci.space
582," (CLAUDIO OLIVEIRA EGALON)Re: japanese moon landing? Organization: NASA Langley Research Center Lines: 13 Distribution: world Reply-To:  (CLAUDIO OLIVEIRA EGALON) NNTP-Posting-Host: tahiti.larc.nasa.gov  > there is no such thing as a stable lunar orbit  Is it right??? That is new stuff for me. So it means that  you just can  not put a sattellite around around the Moon for too long because its  orbit will be unstable??? If so, what is the reason??? Is that because  the combined gravitacional atraction of the Sun,Moon and Earth  that does not provide a stable  orbit around the Moon???       Claudio Oliveira Egalon ",sci.space
583," (Nick Haines)Re: Vandalizing the sky. In-Reply-To: 's message of Wed, 21 Apr 93 16:28:00 GMT Originator:  Nntp-Posting-Host: snow.fox.cs.cmu.edu Organization: School of Computer Science, Carnegie Mellon University 	<> Lines: 33  In article <>  (Todd Johnson) writes:     As for advertising -- sure, why not?  A NASA friend and I spent one    drunken night figuring out just exactly how much gold mylar we'd need    to put the golden arches of a certain American fast food organization    on the face of the Moon.  Fortunately, we sobered up in the morning.  Hmmm. It actually isn't all that much, is it? Like about 2 million km^2 (if you think that sounds like a lot, it's only a few tens of m^2 per burger that said organization sold last year). You'd be best off with a reflective substance that could be sprayed thinly by an unmanned craft in lunar orbit (or, rather, a large set of such craft). If you can get a reasonable albedo it would be visible even at new moon (since the moon itself is quite dark), and _bright_ at full moon. You might have to abandon the colour, though.  Buy a cheap launch system, design reusable moon -> lunar orbit unmanned spraying craft, build 50 said craft, establish a lunar base to extract TiO2 (say: for colour you'd be better off with a sulphur compound, I suppose) and some sort of propellant, and Bob's your uncle.  I'll do it for, say, 20 billion dollars (plus changes of identity for me and all my loved ones). Delivery date 2010.  Can we get the fast-food chain bidding against the fizzy-drink vendors? Who else might be interested?  Would they buy it, given that it's a _lot_ more expensive, and not much more impressive, than putting a large set of several-km inflatable billboards in LEO (or in GEO, visible 24 hours from your key growth market). I'll do _that_ for only $5bn (and the changes of identity).  Nick Haines  ",sci.space
584," (Pat)Re: How many read sci.space? Organization: Express Access Online Communications USA Lines: 9 NNTP-Posting-Host: access.digex.net  In article <>  (fred j mccall 575-3539) writes: >isn't my real name, either.  I'm actually Elvis.  Or maybe a lemur; I >sometimes have difficulty telling which is which.  definitely a lemur.  Elvis couldn't spell,  just listen to any of his songs.  pat ",sci.space
585," (Greg Hennessy)Re: Keeping Spacecraft on after Funding Cuts. Organization: University of Virginia Lines: 13  In article <1r6aqr$>  (Pat) writes: #The better question  should be. #Why not transfer  O&M of all birds to a separate agency with continous funding #to support these kind of ongoing science missions.  Since we don't have the money to keep them going now, how will changing them to a seperate agency help anything?  -- -Greg Hennessy, University of Virginia  USPS Mail:     Astronomy Department, Charlottesville, VA 22903-2475 USA  Internet:          UUCP:		...!uunet!virginia!gsh7w ",sci.space
586," (David M. Palmer)Re: Boom! Whoosh...... Organization: California Institute of Technology, Pasadena Lines: 39 NNTP-Posting-Host: alumni.caltech.edu   (Matthew DeLuca) writes:  >In article <>  (David ""Fuzzy"" Wells) writes:  >>I hear <insert favorite rumor here> that it will supposedly coincide >>with the Atlanta Olympics.   >Even worse, the city of Atlanta has a proposal before it to rent space on this >orbiting billboard.  Considering the caliber of people running this city,  >there's no telling what we're going to have leering down at us from orbit.  I would just like to point out that it is much easier to place an object at orbital altitude than it is to place it with orbital velocity.  For a target 300 km above the surface of Earth, you need a delta-v of 2.5 km/s.  Assuming that rockets with specific impulses of 300 seconds are easy to produce, a rocket with a dry weight of 50 kg would require only about 65 kg of fuel+oxidizer. A small dispersal charge embedded in about 20 kg of sand or birdshot (depending on the nature of the structure) would be the payload.  I am sure the whole project is well within the capability of the amateur rocketry community.  It sounds like a good Science Fair project--'Reduction of Light Pollution Through Applied Ballistics'. Or, it could be part of the Challenge Prize being discussed here: $1 billion for the first person to spend 1 year on the moon, $1 million for the first erradication of an orbital eyesore/CCD burner.  I wouldpledge $1000 for the first person to bring it down, and I am sure there are at least 999 other astronomers, nature lovers, or just plain people of good taste who would do likewise.  Of course, a  Gerald Bull solution might be simpler. (Either the solution Gerald Bull would apply--the use of a large caliber gun; or the solution which was applied to Gerald Bull--the use of a small caliber gun.) --  		David M. Palmer		 					 ",sci.space
587," (Doug Mohney)Re: Moonbase race Organization: Computer Aided Design Lab, U. of Maryland College Park Lines: 22 Reply-To:  NNTP-Posting-Host: queen.eng.umd.edu  In article <>,  (Allen W. Sherzer) writes: >In article <>  writes: > >>So how much would it cost as a private venture, assuming you could talk the >>U.S. government into leasing you a couple of pads in Florida?  > >Why would you want to do that? The goal is to do it cheaper (remember, >this isn't government). Instead of leasing an expensive launch pad, >just use a SSTO and launch from a much cheaper facility.  Allen, sometimes I think you're OK.  And sometimes you tend to rashly leap into making statement without thinking them out.   Wanna guess which today?  You'd need to launch HLVs to send up large amounts of stuff.  Do you know  of a private Titan pad?         Software engineering? That's like military intelligence, isn't it?   -- >                                          < -- ",sci.space
588," (Robert Landis,S202,,)Re: Space Debris Reply-To:  Organization: Space Telescope Science Institute, Baltimore MD Lines: 14  Another fish to check out is Richard Rast -- he works for Lockheed Missiles, but is on-site at NASA Johnson.  Nick Johnson at Kaman Sciences in Colo. Spgs and his friend, Darren McKnight at Kaman in Alexandria, VA.  Good luck.  R. Landis  ""Behind every general is his wife.... and...  behind every Hillary is a Bill . .""   ",sci.space
