,en,gr
401,"Responsibility for ensuring that now lies in Sarajevo, Pale and Banja Luka, and those in authority there must be called to account: they must be regarded as our partners in dialogue.","H ευθύνη γι' αυτήν, βρίσκεται τώρα στο Σαράγιεβο, στο Πάλε και στη Mπάνια Λούκα, και οι κυρίες και οι κύριοι εκεί θα πρέπει να κληθούν να αναλάβουν τις ευθύνες τους, θα πρέπει να θεωρηθούν συνομιλητές μας."
402,Mrs Roth-Behrendt should be commended on the impressive result which she has achieved through the conciliation procedure.,Αξίζουν συγχαρητήρια στην κ. Roth-Behrendt για το εντυπωσιακό αποτέλεσμα που επέτυχε μέσω της διαδικασίας συνδιαλλαγής.
403,"Many anthropologists and sociologists, such as Arnold Gehlen, have shown that man needs to be surrounded by strong traditions and institutions.","Πολυάριθμοι ανθρωπολόγοι και κοινωνιολόγοι, όπως ο Arnold Gehlen, έχουν αποδείξει ότι ο άνθρωπος έχει ανάγκη να πλαισιώνεται από παραδόσεις και ισχυρούς θεσμούς."
404,Let us not lower the tone of the debate by attributing the defence of this point of view to national interests.,Ας μην υποβαθμίζουμε τη συζήτηση αποδίδοντας την υποστήριξη αυτής της άποψης σε εθνικά συμφέροντα.
405,"Leonardo is thus fully playing its role as an innovative experiment, which will enable us to announce a specific proposal on the form of the European status of trainee.",Με τον τρόπο αυτό το πρόγραμμα Leonardo εκτελεί πλήρως το ρόλο του ως εργαστήριο καινοτομιών το οποίο θα μας δόσει τη δυνατότητα να καταθέσουμε μια συγκεκριμένη πρόταση σχετικά με τη μορφή του ευρωπαικού καθεστώτος του εκπαιδευόμενου.
406,"'If Europe does not accept the hand of peace that we are extending and Turkey remains outside, then Greece should really be fearful.'","»Αν η Ευρώπη δεν δεχθεί το χέρι ειρήνης που απλώνουμε και η Τουρκία μείνει εκτός, τότε η Ελλάδα θα πρέπει πράγματι να φοβάται»."
407,"If the country is to achieve the reconciliation it needs, it is an essential condition that war criminals should be handed over to the judicial authorities.",Η παράδοση των εγκληματιών πολέμου στις δικαστικές αρχές είναι μία απαρέγκλιτη προϋπόθεση για την επιτυχία αυτής της συμφιλίωσης την οποία χρειάζεται η χώρα.
408,"I should now like to know whether the Commission, spurred on by the Renault case, intends to set up such a monitoring unit to analyse the reasons for which businesses change their places of activity.","Γι'αυτό και θα ήθελα να πληροφορηθώ εάν η Επιτροπή σκοπεύει, με αφορμή την περίπτωση Ρενό, να συγκροτήσει τη μονάδα αυτή η οποία θα είναι επιφορτισμένη να εξετάσει τους λόγους που ωθούν τις επιχειρήσεις να μεταφέρουν τις δραστηριότητές τους από μια περιοχή σε άλλη."
409,"Madam President, Mr Tomlinson, Mr Kellett-Bowman and the other members of the Temporary Committee of Inquiry have produced a detailed report on the transit system outlining its weaknesses.","- (SV) Κυρία Πρόεδρε, οι κύριοι Tomlinson, Kellet - Bowman και τα υπόλοιπα μέλη της προσωρινής Εξεταστικής Επιτροπής έχουν εκπονήσει μια λεπτομερή αναφορά για το καθεστώς διαμετακόμισης. Περιγράφει καλά τις αδυναμίες."
410,This certainly would be bad faith and bad politics because the reform of the common agricultural policy in 1992 was intended to take us up to the next round of GATT agreements.,Κάτι τέτοιο θα αποτελούσε ασφαλώς κακή πίστη και κακή πολιτική διότι πρόθεση της μεταρρύθμισης του 1992 ήταν να μας φέρει στον επόμενο γύρο των συμφωνιών της ΓΣΔΕ.
411,Some wine-growers are therefore tempted to replant their vineyards before the date on which their right to do so expires.,Ορισμένοι αμπελουργοί βρίσκονται συνεπώς στον πειρασμό να επαναφυτεύσουν το αμπέλι τους πριν από την εκπνοή της ημερομηνίας αυτής και προτού χάσουν το δικαίωμά τους.
412,(Parliament approved the adjournment of the vote on the second reading on the common position adopted by the Council until noon on Wednesday),(Το Σώμα εγκρίνει την αναβολή της ψηφοφορίας για την δεύτερη ανάγνωση της κοινής θέσης του Συμβουλίου για την Τετάρτη το μεσημέρι)
413,"This is explained in particular by excessive generosity in the budgets, which leads to lax implementation.","Αυτό εξηγείται κυρίως από την υπερβολική γενναιοδωρία των προϋπολογισμών, κάτι το οποίο καταλήγει στην ανεκτικότητα όσον αφορά την εκτέλεση."
414,So I would like both to thank Ms Ghilardotti and congratulate her on her report as we will find it easier to take action as a result of this report.,"Γι&#x02BC;αυτό θέλω και να ευχαριστήσω και να συγχαρώ την κ. Ghilardotti για την έκθεση, διότι μέσω αυτής της έκθεσης έχουμε καλύτερες δυνατότητες λήψης μέτρων."
415,Has the International Monetary Fund been excessively severe towards Germany and France or has the Commission been excessively severe towards Italy?,Το Διεθνές Νομισματικό Ταμείο υπήρξε ιδιαίτερα αυστηρό έναντι της Γερμανίας και της Γαλλίας ή η Επιτροπή υπήρξε ιδιαίτερα αυστηρή έναντι της Ιταλίας;
416,"The categories of assistance are specified in detail in the proposal, and there will, certainly, be control during implementation.",Οι κατηγορίες της βοήθειας εξειδικεύονται στην πρόταση και έλεγχος βεβαίως θα υπάρξει αλλά θα υπάρξει κατά την εφαρμογή.
417,We have now seen something similar happen in connection with the Commission's use of Article 171 as regards the provision on fines.,Είδαμε ότι κάτι παρόμοιο συνέβη με την εφαρμογή του άρθρου 171 από την Επιτροπή σχετικά με την επιβολή κυρώσεων.
418,"As part of the European Community's organization of the market in bananas, a specific quota should be reserved for fruit that is grown under specific social and environmental conditions.","Στην κοινή οργάνωση της αγοράς στον τομέα της μπανάνας, μια συγκεκριμένη ποσόστωση θα έπρεπε να δεσμευθεί, για φρούτα από κοινωνικοβιολογικές καλλιέργειες."
419,We are currently preparing a coordinated aid programme for both food aid and public health assistance.,Τη στιγμή αυτή προετοιμάζουμε ένα συντονισμένο πρόγραμμα για τη χορήγηση επισιτιστικής βοήθειας και για την παροχή υποστήριξης στον τομέα της δημόσιας υγείας.
420,"Mr President, the European Commission was right to remind us in its strategy paper that fiscal policy in the European Union needs to be reorganized.","Kύριε Πρόεδρε, δικαιολογημένα η Eυρωπαϊκή Eπιτροπή αναφέρει, στο έγγραφο εργασίας της, ότι η φορολογική πολιτική της Eυρωπαϊκής Ένωσης χρειάζεται μια νέα τάξη."
421,The people of the European Union go on holiday in their millions and encounter one lot of noise after another.,Οι πολίτες της Ευρωπαϊκής 'Ενωσης πάνε κατά εκατομμύρια για διακοπές και βρίσκουν μια σειρά θορύβων.
422,"The need for new rural development policies is there, staring us in the face, and the Commissioner's announcements are no longer satisfactory.",Οι ανάγκες της νέας αγροτικής αναπτυξιακής πολιτικής είναι εδώ και περιμένουν και δεν μας αρκούν πλέον οι αναγγελίες του επιτρόπου.
423,"This would mean that the Commission, for the first time, would have a role to play in criminal law proceedings.",Αυτό συνεπάγεται ότι για πρώτη φορά η Επιτροπή θα παίξει έναν ρόλο σε διαδικασίες ποινικού δικαίου.
424,"In Sweden, for example, only half the number of citizens participated in the election to the European Parliament compared to the national election.",Στη Σουηδία π.χ. συμμετέχει στις εκλογές για το Ευρωκοινοβούλιο το ήμισυ του αριθμού των πολιτών απ&#x02BC;ότι στις εθνικές εκλογές.
425,"The directive we are to vote on, by extending the field of implementation of the initial directive, will cover the following:","Η υπό ψήφιση οδηγία θα καλύπτει, με την επέκταση του πεδίου εφαρμογής της αρχικής οδηγίας, τα εξής:"
426,"If the Commission and the Council continue to fail to tackle this task, the political forces in this Union will simply have to begin here and now to get a social debate under way.","Εάν η Επιτροπή και το Συμβούλιο εξακολουθήσουν να μην ανταποκρίνονται στις προσδοκίες για τα καθήκοντα αυτά, οι πολιτικές δυνάμεις της Ένωσης θα πρέπει ν'αρχίσουν να ενεργοποιούν την κοινωνική συζήτηση."
427,"In fact, it was not the solution for last year: perhaps it was the intention, but it was not realized.","Δεν ήταν η λύση για το περασμένο έτος. Πιθανώς αυτή να ήταν η πρόθεση, αλλά δεν λειτούργησε έτσι στην πραγματικότητα."
428,"To this extent, I believe, the agreement before us today represents a step forward, and I would therefore ask the House to adopt it when we come to vote on it shortly.",Πιστεύω πως υπό αυτήν την άποψη η συμφωνία που σήμερα βρίσκεται ενώπιόν μας αποτελεί πρόοδο και μπορώ να παρακαλέσω το Κοινοβούλιο να της δώσει την έγκρισή του στην ψηφοφορία που θα ακολουθήσει σε λίγο.
429,"There are answers to the problems which have come forward, and I believe he can find them in this report.",Υπάρχουν απαντήσεις στα προβλήματα που παρουσιάστηκαν και πιστεύω ότι θα τις βρει μέσα σε αυτή την έκθεση.
430,"He is an exceptionally good Member of Parliament with a deep knowledge of the subjects that he deals with, and also a very pleasant way of collaborating with others.","Πρόκειται για ένα εξαίρετο μέλος του Κοινοβουλίου, που διαθέτει πολλές γνώσεις επί των θεμάτων με τα οποία ασχολείται και που έχει την ικανότητα να συνεργάζεται με άλλους με ευχάριστο τρόπο."
431,"Mr President, I thank Commissioner Fischler for affording us this opportunity to discuss a very important issue.","Kύριε Πρόεδρε, ευχαριστώ τον Επίτροπο κ. Fischler που μας έδωσε την ευκαιρία να συζητήσουμε ένα πολύ σημαντικό θέμα."
432,One might look at the medium- and large-scale aircraft industry as an example of where it would be sensible to cooperate and in other industrial areas.,"Θα μπορούσαμε για παράδειγμα να συνεργαστούμε στο χώρο της βιομηχανίας αεροσκαφών μεσαίας και μεγάλης κλίμακας, καθώς και σε άλλους βιομηχανικούς τομείς."
433,"In the ACP area, the Commission and I, in particular, will continue to make a major contribution, as we have done over the past five years.","Στην περιοχή των χωρών ΑΚΕ, η Επιτροπή και εγώ, συγκεκριμένα, θα συνεχίσουμε τη σημαντική συμβολή μας, όπως και κάναμε τα περασμένα πέντε χρόνια."
434,"We must, nevertheless, take care that this partnership is a truly balanced one and that it is not once more directed towards solely satisfying European concerns.",Ας πάρουμε τα μέτρα μας πάντως για να ισοσταθμιστεί σωστά η σχέση αυτή των εταίρων και να μη προσανατολιστεί εκ νέου μόνο προς την ικανοποίηση των ευρωπαϊκών ανησυχιών.
435,We changed our financial policy by reorganizing our tax system and through comprehensive reform of the labour market - things which have made Denmark today the European job-creation champion.,Προβήκαμε σε μια χρηματοοικονομική προσαρμογή με μια αλλαγή του φορολογικού μας συστήματος και μια εκτεταμένη μεταρρύθμιση της αγοράς εργασίας. Πράγματα που έκαναν τη Δανία πρωταθλητή της Ευρώπης στη δημιουργία θέσεων εργασίας.
436,"Do we want a strong political union for the new Europe, or a simple free trade area? The question has not truly been settled.",Θέλουμε για τη νέα Ευρώπη μια δυνατή πολιτική ένωση ή μια απλή ζώνη ελεύθερων συναλλαγών; Το ερώτημα δεν έχει ακόμη απαντηθεί.
437,"If no consensus emerges on one of these principles, I prefer to vote against the proposed directive, and to maintain the status quo .","Στην περίπτωση που δεν επιτευχθεί συμφωνία σε μία από τις αρχές, προτιμώ να καταψηφίσω την πρόταση οδηγίας και να διατηρηθεί η υπάρχουσα κατάσταση."
438,Does the Commission support this suggestion? Are the Council and the Commission interested in seeing the candidate countries participating in institutional reforms?,Η Γαλλία πρότεινε να ενισχυθεί η σημασία μιας μόνιμης Ευρωπαϊκής Διάσκεψης και να συμπεριληφθούν στην Διάσκεψη αυτή και θεσμικά ζητήματα.
439,"Mr President, ladies and gentlemen, the Group of the European Radical Alliance associates itself entirely with Mrs Weiler's excellent recommendations.","Κύριε Πρόεδρε, αγαπητοί συνάδελφοι, η ομάδα της Ευρωπαϊκής Ριζοσπαστικής Συμμαχίας συντάσσεται πλήρως με τα εξαιρετικά συμπεράσματα της κυρίας Weiler."
440,"We must demand that if a government, a state, burdens all the others with such massive costs, these costs can then be demanded back from that government.","Πρέπει να απαιτήσουμε, όταν μια κυβέρνηση, ένα κράτος επιβαρύνει όλα τα άλλα, με παρόμοιας φύσεως έξοδα, να ζητείται από αυτήν την κυβέρνηση επιστροφή των αντίστοιχων δαπανών."
441,"I believe there is much that this Parliament could do, but we will only be able to do it if we build on the quality and the consistency of our own comments on foreign policy.",Πιστεύω ότι το Κοινοβούλιο μπορεί να κάνει πολλά αλλά θα μπορέσουμε να τα πραγματοποιήσουμε μόνο αν στηρίξουμε το οικοδόμημα στην ποιότητα και στην συνέπεια των δικών μας σχολίων περί εξωτερικής πολιτικής.
442,"The internal market, ladies and gentlemen, does not exist in all areas yet, and that costs European business, large and small, year after year, a great deal of money.","Συνάδελφοι, η ενιαία αγορά δεν έχει ολοκληρωθεί ακόμη και η κατάσταση αυτή στοιχίζει σε όλες τις ευρωπαϊκές επιχειρήσεις, μικρές και μεγάλες, σημαντικά ποσά κάθε χρόνο."
443,"It is beyond doubt that the fund will have to engage in these aims in the future, but within a different context.","Είναι αναμφίβολο ότι το ταμείο θα πρέπει στο μέλλον να συνεχίσει να είναι προσανατολισμένο στους στόχους αυτούς, αυτό όμως θα πρέπει να γίνει με ένα διαφορετικό πλαίσιο."
444,"So it is indispensable, as of now, to establish a precise strategy for this unprecedented enlargement.","Για τον λόγο αυτό, είναι από τώρα απαραίτητο να ορίσουμε με σαφήνεια την στρατηγική αυτής της χωρίς προηγούμενο διεύρυνσης."
445,"These countries, both inside the EU as well as outside, produce up to 50 times more greenhouse gases than Tanzania and many other developing countries, for example.","Τα κράτη αυτά, τόσο εντός όσο και εκτός ΕΕ, εκπέμπουν μέχρι και 50 % περισσότερο απ' ότι, για παράδειγμα, η Τανζανία ή άλλες αναπτυσσόμενες χώρες, για να το πούμε καθαρά."
446,"It is therefore essential that the Fifth Framework Programme should focus on the funding of space research for the benefit of the information society, earth observation and navigation.","Γι' αυτό, είναι απαραίτητο να διατεθούν στο πέμπτο πρόγραμμα-πλαίσιο κατά προτεραιότητα πόροι για την διαστημική έρευνα, και μάλιστα με προσανατολισμό τηνκοινωνία των πληροφοριών πληροφοριών, την γεωσκόπηση και τις διαστημικές πτήσεις."
447,"As rapporteur, I think it will be necessary to accentuate the fundamental problem of economic and social development and to take the indicators of human development into account.","Όπως και ο εισηγητής, και εγώ πιστεύω ότι είναι αναγκαίο να δοθεί έμφαση στο θεμελιώδες πρόβλημα που συνίσταται στην οικονομική και κοινωνική ανάπτυξη και να ληφθούν υπόψη οι δείκτες ανθρώπινης ανάπτυξης."
448,"Other initiatives are in fact needed, such as the introduction of new fuels, with the use of innovative transport systems.",
449,I am either going to answer the questions as they are asked or I am going to answer the written questions because what I am being asked to do is to go over the same ground again.,"Είτε θα απαντώ στις ερωτήσεις με τη σειρά με την οποία τίθενται, είτε θα απαντώ στις γραπτές ερωτήσεις, γιατί εκείνο που μου ζητήθηκε να κάνω είναι να επαναλαμβάνω τα ίδια και τα ίδια."
450,"Faced with possible discrimination in new or ongoing projects, the Commission will put a hold on these projects.","Ενώπιον μιας πιθανής διάκρισης σε νέα έργα ή σε έργα που βρίσκονται ήδη σε εξέλιξη, η Επιτροπή θα επιλέξει να σταματήσει τα εν λόγω έργα."
451,"Tourism is Europe's and the world's biggest industry, yet here in Europe we have lost 10 % of market share since 1960.","Ο τουρισμός αποτελεί τη μεγαλύτερη ευρωπαϊκή και παγκόσμια βιομηχανία. Ωστόσο, στην Ευρώπη χάσαμε το 10 % του μεριδίου της αγοράς από το 1960."
452,"In fact there is continued scope for assistance under Objective 1, Objective 2 and Objective 3, as well as under the proposed new Community initiatives I have just mentioned.","Αντίθετα, η δυνατότητα αυτή εξακολουθεί να υπάρχει στο πλαίσιο των στόχων Ι, ΙΙ και ΙΙΙ, καθώς και στο πλαίσιο των επονομαζόμενων νέων προτάσεων για κοινοτικές πρωτοβουλίες."
453,In today's press I notice that one editorial suggests that Indonesia is facing a total collapse and that the re-elected Suharto has said that he is not going to keep to the conditions of the IMF.,"Στον σημερινό Τύπο, παρατήρησα ότι ένα κύριο άρθρο ισχυρίζεται ότι η Ινδονησία αντιμετωπίζει συνολική κατάρρευση και ότι ο επανεκλεγείς Suharto είπε ότι δεν πρόκειται να τηρήσει τους όρους του ΔΝΤ."
454,I congratulate Nuremberg for taking the initiative to apply to be the location for such an institution.,Συγχαίρω την πόλη της Νυρεμβέργης που ανέλαβε την πρωτοβουλία να ζητήσει να γίνει έδρα ενός τέτοιου θεσμού.
455,"For example, in the United Kingdom, BAA is having to fund advance works for the cost of its Terminal 5 inquiry.","Για παράδειγμα, στο Ηνωμένο Βασίλειο, η BAA πρέπει να χρηματοδοτεί προκαταβολικά έργα καλύπτοντας το κόστος της έρευνας για τον Τερματικό Σταθμό 5."
456,The same regulation regarding environment issues also stated that 'protection of the environment and natural resources and sustainable development shall be long-term priorities.',"Στον ίδιο επίσης κανονισμό σχετικά με τα περιβαλλοντικά θέματα αναφερόταν ότι ""η προστασία του περιβάλλοντος και των φυσικών πόρων, καθώς και της αειφόρου ανάπτυξης θα αποτελούν μακροπρόθεσμες προτεραιότητες.»"
457,I will finish by saying that my great regret is that Amsterdam has not enabled this institutional readjustment.,Θα κλείσω την ομιλία μου λέγοντας ότι το πιο λυπηρό είναι ότι στο Αμστερνταμ δεν επετεύχθη η αποκατάσταση της θεσμικής ισοροπίας.
458,"When a party is the victim of anticompetitive behaviour within the territory of a second party, the first party can ask the second to take measures applying the second party's anticompetition laws.","Σύμφωνα με την έννοια αυτή, όταν ένα μέρος επηρεάζεται δυσμενώς από πρακτικές που αντιβαίνουν στον ανταγωνισμό και ασκούνται στην επικράτεια του άλλου μέρους, το θιγόμενο μέρος δύναται να ζητήσει από το άλλο μέρος να προβεί στη λήψη μέτρων εφαρμογής του νόμου για τον αθέμιτο ανταγωνισμό που ισχύει, φυσικά, στο δεύτερο μέρος."
459,"Where are the city's European influences, and in what way has it influenced Europe? It is the task of Europe's cities to illustrate this by means of cultural events.","Ποιές ευρωπαϊκές επιδράσεις έχει δεχθεί η πόλη, και ποιές επιδράσεις άσκησε η ίδια στην Ευρώπη; Οι ευρωπαϊκές πόλεις πρέπει να επιχειρήσουν να παρουσιάσουν τα στοιχεία αυτά και να προσφέρουν τις σχετικές εμπειρίες μέσα από πολιτιστικές εκδηλώσεις."
460,This democratic deficit has meant that many people in Germany have received far too little information about the advantages of the euro.,Αυτό το δημοκρατικό έλλειμμα οδήγησε στο ότι πολλοί άνθρωποι στην πατρίδα μου ενημερώθηκαν πολύ λίγο για τα πλεονεκτήματα του ευρώ.
461,A large number of Members of this House from non tobacco-producing Member States regularly want to withdraw all aid from tobacco production.,"Ένας μεγάλος αριθμός βουλευτών, που προέρχονται από κράτη μέλη τα οποία δεν παράγουν καπνό, θέλουν κανονικά να καταργήσουν οποιαδήποτε ενίσχυση στην παραγωγή καπνού."
462,"For this we need infrastructure, although it may be possible to merely reorganize existing infrastructure, and of course we also need education.","Γι' αυτό χρειαζόμαστε υποδομή, ίσως δε να αρκεί η αναδιοργάνωση της υπάρχουσας υποδομής, και φυσικά χρειαζόμαστε επίσης εκπαίδευση."
463,"The example of Italy, especially Southern Italy, provides the proof; we must take due account of productivity.","Το παράδειγμα της Ιταλίας, ιδιαίτερα της Νότιας Ιταλίας, το αποδεικνύει· πρέπει να λάβουμε υπόψη την παραγωγικότητα."
464,"In the same sense, what role do we really want the aid to have? From this point of view, the horizontal regulation does not clarify things much.","Επίσης, τί ρόλο θέλουν αλήθεια να διαδραματίσουν οι ενισχύσεις; Ο οριζόντιος κανονισμός δεν είναι πολύ σαφής από αυτή την άποψη."
465,"Secondly, the ministerial declaration inaugurates a process to prepare the ground for a decision to be taken at next year's conference in the United States on further multilateral liberalization.","Δεύτερον, η κυβερνητική δήλωση εγκαινιάζει μία διαδικασία που αποβλέπει στην προετοιμασία του εδάφους για μία απόφαση που θα ληφθεί στη διάσκεψη που θα πραγματοποιηθεί του χρόνου στις Ηνωμένες Πολιτείες και η οποία θα αφορά την περαιτέρω πολυμερή ελευθέρωση."
466,"In five years time there should, therefore, be no more fiscal constructions set up by Member States to entice companies from other Member States.",Μέσα σε πέντε χρόνια τέρμα λοιπόν στις φορολογικές επινοήσεις των κρατών μελών για να προσελκύσουν τις επιχειρήσεις από άλλο κράτος μέλος.
467,It will be a good compromise between the European Central Bank on the one hand and representatives of the finance ministries on the other.,"Θα είναι ένα καλό στοιχείο συμβιβασμού μεταξύ της Ευρωπαϊκής Κεντρικής Τράπεζας, από τη μια μεριά, και των εκπροσώπων των Υπουργείων Οικονομικών, από την άλλη."
468,I therefore welcome the fact that a special meeting of the Heads of State or Government on this subject is to be organized under the Austrian presidency.,Ως εκ τούτου χαιρετίζω το ενδεχόμενο μιας έκτακτης συνάντησης των αρχηγών κυβερνήσεων σχετικά με αυτό το θέμα υπό την αυστριακή Προεδρία. Πρόκειται άλλωστε για ένα θέμα που προφανώς δεν μπορεί να λυθεί σε μία μόνο συνάντηση.
469,"In general, we have achieved the result that this closer cooperation in no way fulfils the political requirements of the European Union.","Γενικά, καταλήξαμε στο συμπέρασμα ότι αυτή η ενισχυμένη συνεργασία δεν θα ανταποκριθεί καθόλου στις μελλοντικές πολιτικές απαιτήσεις της Ευρωπαϊκής Ένωσης."
470,") Madam President, in the joint resolution we emphatically condemn the most recent acts of violence against the Georgian people.","Κυρία Πρόεδρε, στο κοινό ψήφισμα καταδικάζουμε ρητά τις πρόσφατες πράξεις βίας εναντίον του γεωργιανού πληθυσμού."
471,It is this anarchy which is preventing the establishment of a true rule of law based on respect for the right of property.,Η αναρχία αυτή είναι που εμποδίζει τη δημιουργία ενός πραγματικού κράτους δικαίου το οποίο στηρίζεται στον σεβασμό του δικαιώματος της ιδιοκτησίας.
472,"Incidentally, the New Labour Government has introduced new legislation which outlaws late payment by introducing a statutory right to interest.","Παρεπιπτόντως, η κυβέρνηση των Νέων Εργατικών εισήγαγε νέα νομοθεσία, η οποία κηρύσσει παράνομη την καθυστέρηση των πληρωμών νομοθετώντας το δικαίωμα στην είσπραξη τόκου."
473,"In fact, although the report is quite general and includes many topics, we welcome its independent character.","Πράγματι, αν και η έκθεση είναι γενική και περιλαμβάνει μεγάλο αριθμό θεμάτων, σημειώνουμε με ικανοποίηση το ανεξάρτητο πνεύμα από το οποίο διέπεται."
474,"A European criminal law area is not what is required, and OLAF should not be given the functions of a public prosecutor's office.","Δεν πρέπει να θεσμοθετηθεί κάποιος ιδιαίτερος ευρωπαϊκός ποινικός τομέας και, επίσης, το ΓΚΑ δεν πρέπει να έχει εισαγγελικό ρόλο."
475,"Energy consumption is growing, as has been pointed out already, but non-renewable energy resources are not being renewed.","Η κατανάλωση της ενέργειας αυξάνεται, όπως έχει ήδη διαπιστωθεί εδώ, όμως οι μη ανανεώσιμοι ενεργειακοί πόροι δεν πρόκειται να ανανεωθούν."
476,I think that is only true to a very small extent: we still have a common agricultural policy excessively geared towards quantity.,"Προσωπικά πιστεύω ότι αυτό πολύ λίγο αληθεύει, αφού εξακολουθούμε να έχουμε μία Κοινή Αγροτική Πολιτική έντονα προσανατολισμένη στην ποσότητα."
477,"That means that we are way below our estimates for the 1992/93 budget, when the new Interinstitutional Agreement, which started with 1.20 % of GNP, took effect.","Βρισκόμαστε δηλαδή πολύ χαμηλότερα από την πρόβλεψη του οικονομικού έτους 1992/93, με την έναρξη της νέας διοργανικής συμφωνίας, που είχε αρχίσει με το 1, 20 % του ακαθάριστου εθνικού προϊόντος."
478,"Firstly, the report that the Commission presented for the purposes of the decision on own resources does not contain any Commission proposals or guidelines on future own resources.",Η έκθεση της Επιτροπής που υπεβλήθη στο πλαίσιο της απόφασης για τους ίδιους πόρους δεν περιλαμβάνει ούτε προτάσεις ούτε κατευθύνσεις της Επιτροπής όσον αφορά τους μελλοντικούς ίδιους πόρους.
479,Receipts would obviously have to be produced in support of expenditure on the card.-The Members' pension fund should on no account be topped up out of general EU funds when the books fail to balance.,"Φυσικά θα απαιτείται παρουσίαση της αντίστοιχης απόδειξης.-Το συνταξιοδοτικό ταμείο των βουλευτών του Ευρωπαϊκού Κοινοβουλίου δεν πρέπει επ' ουδενί να επιδοτείται με δημόσιους κοινοτικούς πόρους, αν δεν ανταπεξέρχεται οικονομικά."
480,"After all, the Commission gave a favourable opinion in 1995 as did this Parliament, on Malta's accession.","Εξάλλου, η Επιτροπή όπως και το Ευρωπαϊκό Κοινοβούλιο, είχε εκδώσει μία ευνοϊκή γνώμη το 1995 σχετικά με την προσχώρηση της Μάλτας."
481,"However, we cannot help but note that a number of these enterprises continue to regard the European Union with intense mistrust.","Ωστόσο, πρέπει να επισημάνουμε ότι ορισμένες από αυτές τις επιχειρήσεις διατηρούν ακόμη μια στάση έντονης δυσπιστίας απέναντι στην Ευρωπαϊκή Ένωση."
482,"Mr President, I should like to thank Mr Hughes for his report and all those who stayed and contributed to the debate.","Κύριε Πρόεδρε, θα ήθελα να ευχαριστήσω τον κ. Hughes για την έκθεσή του, καθώς και όλους όσους παρέμειναν και συνεβάλαν στη συζήτηση."
483,In view of the latest Commission scandals we must make sure that this project is not tainted by any doubts about how the money is managed.,"Αν λάβουμε υπόψη μας τα πρόσφατα σκάνδαλα της Επιτροπής, πρέπει να διασφαλίσουμε ότι αυτό το σχέδιο δεν σκιάζεται από αμφιβολίες σχετικά με τον τρόπο διαχείρισης του χρήματος."
484,"Moving on to the criteria governing the employment of workers, there are divisions among the Member States on basic principles as well as on procedural details.","Όσον αφορά τα κριτήρια που τίθενται στην απασχόληση των εργαζομένων, οι θέσεις των κρατών μελών διαφέρουν τόσο στα βασικά σημεία, όσο και προς τον τρόπο."
485,It must be concluded promptly so that the date of 1 March 1999 set for its entry into force can be adhered to.,Η συμφωνία πρέπει να συναφθεί το ταχύτερο ούτως ώστε να μπορέσει να τηρηθεί η προβλεπόμενη προθεσμία της 31ης Μαρτίου 1999 για την έναρξη ισχύος της.
486,"After all, the market economy has shown throughout the world that economic and financial relations have been unable to function smoothly in practice without a regulatory framework.",Σε τελευταία ανάλυση η οικονομία της αγοράς μας απέδειξε παγκοσμίως ότι οι οικονομικές και χρηματοοικονομικές σχέσεις δεν ήταν δυνατόν να οργανωθούν πραγματικά δίχως διαταραχές χωρίς την ύπαρξη ενός συστήματος κανόνων.
487,The point is therefore for us to live up to our responsibility and do what we can to bring about a sound and effective administration.,"Και γι' αυτό το θέμα είναι να σταθούμε στο ύψος των ευθυνών μας και να κάνουμε ό, τι περνά από το χέρι μας για να έχουμε αποτελεσματική και υπεύθυνη διοίκηση."
488,"Naturally, Mr President, my group stands fully behind the rapporteur Mr Souchet and the amendments tabled by the Committee on Fisheries.","Βεβαίως, κύριε Πρόεδρε, η πολιτική μου ομάδα συμφωνεί απόλυτα με τον εισηγητή κ. Souchet, καθώς και με τις τροπολογίες που κατατέθηκαν από την Επιτροπή Αλιείας."
489,"I was surprised by the offer of a voluntary reduction to 140g by 2008, even if it was not quite what we had in mind.","Μου προξένησε έκπληξη η προσφορά αυτοδέσμευσης στα 140 γραμμάρια για το 2008, αν και δεν ήταν ακριβώς αυτό που θέλουμε."
490,"Madam President, I was intrigued by what Mr Berthu said about explanations of vote coming in by e-mail.","Κυρία Πρόεδρε, αυτά που είπε ο κ. Berthu, για τις αιτιολογήσεις ψήφου οι οποίες φθάνουν στο Κοινοβούλιο με e-mail, μου κίνησαν την περιέργεια."
491,"I wish Mr Riester, the Minister for Employment, the same success that his predecessor Mr Blum achieved with the European works councils in 1994.","Εύχομαι οι διαπραγματευτικές ικανότητες του υπουργού Εργασίας, κ. Riester, να έχουν παρόμοια επιτυχία με εκείνη του προκατόχου του, του κ. Blόm, το 1994 στις διαπραγματεύσεις για την Επιτροπή Ευρωπαϊκής Εταιρείας."
492,"With the massive influx of Kurds revealing problems in implementing the Dublin Convention, the Council decided in March to extend the Eurodac project to fingerprinting illegal immigrants.","Αφού ήρθαν στο φως τα προβλήματα κατά την εφαρμογή της Σύμβασης του Δουβλίνου μέσω της μαζικής εισροής Κούρδων, το Συμβούλιο ψήφισε τον Μάρτιο την επέκταση του σχεδίου EURODAC στη λήψη δακτυλικών αποτυπωμάτων από λαθρομετανάστες."
